Name,School,Rating,team_key,team_id,conference_id,conf_z,Rating_conf
Lily Shepherd,Ohio Christian Trailblazers,57.5582833333333,ohiochristiantrailblazers,NA,NA,0,57.48083219409745
Tahmala Thorpe,Slippery Rock The Rock,57.5574666666667,slipperyrocktherock,NA,NA,0,57.4800274255852
Najah Lane,Delaware State Hornets,58.4910833333333,delawarestatehornets,2169,16,-0.9745622795118004,57.47181755321669
Crystal Schultz,Prairie View A&M Lady Panthers,58.6645666666666,prairieviewamladypanthers,2504,26,-1.1266675637845338,57.465661154540584
Nnenna Orji,Cal State Northridge Matadors,58.00275,calstatenorthridgematadors,2463,9,-0.518954747209004,57.46482327636781
Shaunice Reed,South Carolina State Lady Bulldogs,58.4765,southcarolinastateladybulldogs,2569,16,-0.9745622795118004,57.45987637127831
Ava Lickliter,Goshen Maple Leafs,57.5354333333334,goshenmapleleafs,NA,NA,0,57.45831460582446
Shelby Fiddler,Presbyterian Blue Hose,58.9106833333333,presbyterianbluehose,2506,6,-1.3272392548610852,57.45619031067703
Helena Rafnsdottir,North Florida Ospreys,57.5322333333333,northfloridaospreys,NA,NA,0,57.45516107631463
Devin Hagemann,East Carolina Pirates,57.5278000000001,eastcarolinapirates,NA,NA,0,57.45079209083436
Kylee Mabry,Utah Valley Wolverines,57.78445,utahvalleywolverines,3084,30,-0.3067245555951177,57.445599027629186
Sydnie Rodriguez,Seattle U Redhawks,57.7813333333334,seattleuredhawks,2547,30,-0.3067245555951177,57.44267822104004
Caroline Mullins,UVA Wise Cavaliers,57.5182166666667,uvawisecavaliers,NA,NA,0,57.44134772382745
Saniya Jones,Charleston Southern Buccaneers,58.8892,charlestonsouthernbuccaneers,2127,6,-1.3272392548610852,57.44012565343325
Aaniya Webb,Tennessee State Lady Tigers,57.9239166666667,tennesseestateladytigers,2634,20,-0.46568010292818823,57.43947303209315
Kennedy Fauntleroy,Arizona State Sun Devils,57.1564666666667,arizonastatesundevils,9,8,1.627414016520187,57.43841919690921
Janae Kent,Texas A&M Aggies,57.1158333333333,texasamaggies,245,23,2.220381999275397,57.43492722830857
Jordan Bravo,McMurry War Hawks,57.5113,mcmurrywarhawks,NA,NA,0,57.43453124295805
Frances Ulysse,Longwood Lancers,58.8815,longwoodlancers,2344,6,-1.3272392548610852,57.4343643298513
Thoranna Kika Hodge-Carr,Loyola Chicago Ramblers,57.4083333333334,loyolachicagoramblers,2350,3,0.21493314091272497,57.43130170642983
Maria Dias,Idaho State Bengals,57.5225833333333,idahostatebengals,304,5,-0.02468095143188219,57.42583814840183
Ella Johnson,Montana State Bobcats,57.5191166666667,montanastatebobcats,147,5,-0.02468095143188219,57.42243466928889
Caitlyn Dickerson,Bob Jones Bruins,57.49795,bobjonesbruins,NA,NA,0,57.42137434917186
Macey Huard,Oklahoma State Cowgirls,57.1393,oklahomastatecowgirls,197,8,1.627414016520187,57.42032051206266
Madison Mcdonald,Oakwood Ambassadors,57.49625,oakwoodambassadors,NA,NA,0,57.41969891448469
Imani Smith,Charlotte 49ers,57.4953833333334,charlotte49ers,NA,NA,0,57.41884476913902
Amyria Walker,South Alabama Jaguars,57.54505,southalabamajaguars,6,27,-0.06224989283771565,57.41762107482312
Talia Davis,UMBC Retrievers,57.98715,umbcretrievers,2378,1,-0.5587271973835142,57.41622442478537
Tia Dobson,UNC Wilmington Seahawks,57.9051,uncwilmingtonseahawks,350,10,-0.4891651654627686,57.402224456439306
Kendall McGruder,Fairfield Stags,58.14165,fairfieldstags,2217,13,-0.7445170244651927,57.388779450562055
Brooke Blumenfeld,Northern Illinois Huskies,57.51295,northernillinoishuskies,2459,14,-0.06421715182798006,57.38471388367001
Ilse de Vries,Miami (OH) RedHawks,57.5117,miamiohredhawks,193,14,-0.06421715182798006,57.38349409644985
Mackenzie Daleba,La Salle Explorers,57.3539333333333,lasalleexplorers,2325,3,0.21493314091272497,57.37666545036563
Nabaweeyah McGill,Texas A&M-Corpus Christi Islanders,57.8001166666667,texasamcorpuschristiislanders,357,25,-0.4220080591350636,57.36330774498459
Katie Keitges,Omaha Mavericks,57.4389666666667,omahamavericks,NA,NA,0,57.36324004209535
Doneelah Washington,Illinois State Redbirds,57.30485,illinoisstateredbirds,2287,18,0.3818613853103341,57.358928525303504
Shiya Hoosier,Kentucky Wesleyan Panthers,57.42245,kentuckywesleyanpanthers,NA,NA,0,57.34695990882863
Lara Edmanson,Villanova Wildcats,57.1409166666666,villanovawildcats,222,4,1.1815976661979184,57.34006105100106
Hunter Conway,Lincoln (PA) Lions,57.41195,lincolnpalions,NA,NA,0,57.33661000288396
Gracie Kelsey,Lindenwood Lions,57.8092,lindenwoodlions,2815,20,-0.46568010292818823,57.3349017489593
Brinley Cannon,BYU Cougars,57.0578166666667,byucougars,252,8,1.627414016520187,57.334443436263044
Olivia Brown,Wright State Raiders,57.4035166666667,wrightstateraiders,NA,NA,0,57.32829706647384
Ava Kobus,Allegheny Gators,57.4003333333333,alleghenygators,NA,NA,0,57.32515914357805
Taylor Bowen,Lipscomb Bisons,57.4001166666667,lipscombbisons,NA,NA,0,57.32494556696066
Shannon Fornshell,Drake Bulldogs,57.2619666666667,drakebulldogs,2181,18,0.3818613853103341,57.315603793261275
Kiana Rios,Saint Martin's Saints,57.3868666666666,saintmartinssaints,NA,NA,0,57.31188436259723
Erika Aspajo,Cal State Northridge Matadors,57.8234833333333,calstatenorthridgematadors,2463,9,-0.518954747209004,57.303008497475325
Victoria Barrera,Eastern New Mexico Greyhounds,57.3768166666667,easternnewmexicogreyhounds,NA,NA,0,57.30197733573967
Amani Abuhatab,Mercy Mavericks,57.3719666666667,mercymavericks,NA,NA,0,57.29719626286352
Jada Session,Furman Paladins,57.7708000000001,furmanpaladins,231,24,-0.4695431161729573,57.29663668557271
Jolene Armendariz,La Salle Explorers,57.27085,lasalleexplorers,2325,3,0.21493314091272497,57.293224659633445
Martina Boba,Bryant Bulldogs,57.8474166666667,bryantbulldogs,2803,1,-0.5587271973835142,57.29097412347557
Emerson Green,Northern Iowa Panthers,57.2360166666667,northerniowapanthers,2460,18,0.3818613853103341,57.289387947490965
Tatyana Lewis,Warren Wilson Owls,57.3626833333334,warrenwilsonowls,NA,NA,0,57.288044735441986
Palmire Mbu,Rhode Island Rams,57.2550000000001,rhodeislandrams,227,3,0.21493314091272497,57.277306927119625
Elauna Eaton,Memphis Tigers,57.3451166666667,memphistigers,NA,NA,0,57.27072702718521
Morgan Aylsworth,Crown College Storm,57.3371333333333,crowncollegestorm,NA,NA,0,57.26285663859134
Madelyn Bischoff,Ball State Cardinals,57.38395,ballstatecardinals,2050,14,-0.06421715182798006,57.258805072886176
Savannah Huerta,Park University Gilbert Buccaneers,57.3177666666667,parkuniversitygilbertbuccaneers,NA,NA,0,57.243763452980296
Awa Sidibe,Rutgers Scarlet Knights,56.9339000000001,rutgersscarletknights,164,7,1.8898677492822935,57.24191476345293
Katey Richason,Miami (OH) RedHawks,57.34745,miamiohredhawks,193,14,-0.06421715182798006,57.22316994373367
Brooke Moore,Liberty Flames,57.21215,libertyflames,2335,11,0.1427033440452017,57.220864737944325
Ellie Martin,Warren Wilson Owls,57.29295,warrenwilsonowls,NA,NA,0,57.219296173530005
Cate MacDonald,Dartmouth Big Green,57.20175,dartmouthbiggreen,159,12,0.1841164774285017,57.218120206922904
Jordyn Williams,Niagara Purple Eagles,57.9395500000001,niagarapurpleeagles,315,13,-0.7445170244651927,57.21393593392008
Aurora Sorbye,Wake Forest Demon Deacons,56.9226500000001,wakeforestdemondeacons,154,2,1.7410828106998104,57.21214472416314
Amaya Bonner,Florida State Seminoles,56.9146666666667,floridastateseminoles,52,2,1.7410828106998104,57.20371029108978
Krystyna Ellew,UIC Flames,57.1210666666666,uicflames,82,18,0.3818613853103341,57.17327168450804
Allie Stockton,Findlay Oilers,57.2423,findlayoilers,NA,NA,0,57.169355595021614
De'Naya Rippey,Saint Peter's Peacocks,57.8853666666667,saintpeterspeacocks,2612,13,-0.7445170244651927,57.166939174314884
Brianna Wooldridge,SIU Edwardsville Cougars,57.62455,siuedwardsvillecougars,2565,20,-0.46568010292818823,57.16626252936797
Kaniya Boyd,Tennessee Lady Volunteers,56.8450166666667,tennesseeladyvolunteers,2633,23,2.220381999275397,57.14772054915998
Bre'Anna Rhodes,Jacksonville State Gamecocks,57.1263,jacksonvillestategamecocks,55,11,0.1427033440452017,57.13487209435107
Maya Linton,UTSA Roadrunners,57.1741833333334,utsaroadrunners,NA,NA,0,57.102185265613656
Dominique Cabading,Occidental Tigers,57.1496833333334,occidentaltigers,NA,NA,0,57.078023482416725
Tiny Lewis,Eastern Illinois Panthers,57.5268166666667,easternillinoispanthers,2197,20,-0.46568010292818823,57.076845747846306
Taylin Smith,Southern Wesleyan Warriors,57.144,southernwesleyanwarriors,NA,NA,0,57.0724184434154
Tess Darby,Tennessee Lady Volunteers,56.7639166666667,tennesseeladyvolunteers,2633,23,2.220381999275397,57.061832441677616
Chasity Woodard,Arkansas Baptist Buffaloes,57.1285166666667,arkansasbaptistbuffaloes,NA,NA,0,57.05714809991906
Brianna Davis,Manhattan Jaspers,57.7473666666667,manhattanjaspers,2363,13,-0.7445170244651927,57.04701410034477
Mia Simpson,Indiana State Sycamores,56.9914166666667,indianastatesycamores,282,18,0.3818613853103341,57.04232832387482
Daelyn Craig,Nicholls Colonels,57.4459000000001,nichollscolonels,2447,25,-0.4220080591350636,57.03708229984428
Hannah Manzaro,Worcester State Lancers,57.1074333333333,worcesterstatelancers,NA,NA,0,57.03635406074447
Aniah Alexis,Rice Owls,57.1027666666667,riceowls,NA,NA,0,57.03175131396625
Nyah Wilson,Missouri Tigers,56.7339666666667,missouritigers,142,23,2.220381999275397,57.03012804847333
Marissa Brown,Charleston Cougars,57.4898666666667,charlestoncougars,232,10,-0.4891651654627686,57.024395478629806
Amanda Crowninshield,UT Dallas Comets,57.0784166666666,utdallascomets,NA,NA,0,57.00773417180617
Jenae Dublin,Hampton Lady Pirates,57.46625,hamptonladypirates,2261,10,-0.4891651654627686,57.00284468304277
Abbey Schreacke,Missouri Tigers,56.7066666666666,missouritigers,142,23,2.220381999275397,57.001235363079154
Adiya Jones,Buffalo State Bengals,57.07155,buffalostatebengals,NA,NA,0,57.00096116844464
Shiho Isono,Incarnate Word Cardinals,57.4024833333334,incarnatewordcardinals,2916,25,-0.4220080591350636,56.997006157082
Kacee Kyle,Cedarville Yellow Jackets,57.0653666666667,cedarvilleyellowjackets,NA,NA,0,56.9948621015359
Anyssa Jones,Ohio Bobcats,57.1037166666667,ohiobobcats,195,14,-0.06421715182798006,56.9851027011851
Natalee Trevino,Walla Walla Wolves,57.0512833333333,wallawallawolves,NA,NA,0,56.980970427093816
Breanna Davis,Abilene Christian Wildcats,57.2861000000001,abilenechristianwildcats,2000,30,-0.3067245555951177,56.97755320629455
Cailynn Dilosa,Harris-Stowe State Hornets,57.04615,harrisstowestatehornets,NA,NA,0,56.975906860067234
Jordan Reid,Purdue Fort Wayne Mastodons,57.0129,purduefortwaynemastodons,NA,NA,0,56.94310755673461
Gia Powell,Brown Bears,56.9220166666667,brownbears,225,12,0.1841164774285017,56.93752483868952
Aizhanique Mayo,Xavier Musketeers,56.7467833333333,xaviermusketeers,2752,4,1.1815976661979184,56.93120130072332
Jael Butler,Morgan State Lady Bears,57.83295,morganstateladybears,2415,16,-0.9745622795118004,56.928159968934565
Whitney Dunn,Sam Houston Bearkats,56.9181,samhoustonbearkats,2534,11,0.1427033440452017,56.9263331151203
Sheridan Liggett,Seattle U Redhawks,57.2299333333333,seattleuredhawks,2547,30,-0.3067245555951177,56.92467598092622
Taylor Smith,Alabama State Lady Hornets,57.9847166666667,alabamastateladyhornets,2011,26,-1.1266675637845338,56.9233865674443
Sara Puckett,Tennessee Lady Volunteers,56.6311166666667,tennesseeladyvolunteers,2633,23,2.220381999275397,56.921309844882686
Bell Martinez,Schreiner Mountaineers,56.9816,schreinermountaineers,NA,NA,0,56.912229927625184
Madison Greene,Ohio State Buckeyes,56.6214833333334,ohiostatebuckeyes,194,7,1.8898677492822935,56.91112196832565
Kaniya Moore,Arkansas Baptist Buffaloes,56.9626333333334,arkansasbaptistbuffaloes,NA,NA,0,56.8935183108358
Jazion Jackson,Arizona State Sun Devils,56.6376666666667,arizonastatesundevils,9,8,1.627414016520187,56.892417475596744
Maggie Vick,Pepperdine Waves,56.8739500000001,pepperdinewaves,2492,29,0.15617675887640683,56.88445514053361
Lauryn Swann,Arizona Wildcats,56.6288,arizonawildcats,12,8,1.627414016520187,56.8831030047649
Ines Noguero,Georgia Tech Yellow Jackets,56.6027,georgiatechyellowjackets,59,2,1.7410828106998104,56.87450809018249
Natalie Picton,Montana State Bobcats,56.9499166666667,montanastatebobcats,147,5,-0.02468095143188219,56.86321508113193
Issy Morgan,Davidson Wildcats,56.8419166666666,davidsonwildcats,2166,3,0.21493314091272497,56.862509626077504
Kamari Sims,George Washington Revolutionaries,56.8413833333334,georgewashingtonrevolutionaries,45,3,0.21493314091272497,56.86197414289874
Winner Bartholomew,Rider Broncs,57.5330666666666,riderbroncs,2520,13,-0.7445170244651927,56.860138682646564
Jordan Wakefield,Towson Tigers,57.2907333333333,towsontigers,119,10,-0.4891651654627686,56.84247728234576
KP Parr,Wichita State Shockers,56.8916166666667,wichitastateshockers,NA,NA,0,56.82345066897718
Mara Johnson,Bryn Athyn Lions,56.8777833333333,brynathynlions,NA,NA,0,56.80980110550141
Courtney Lumpkins,Fisk Bulldogs,56.8762333333334,fiskbulldogs,NA,NA,0,56.80827167448094
Garrisen Freeman,Cal State Bakersfield Roadrunners,57.27535,calstatebakersfieldroadrunners,2934,9,-0.518954747209004,56.80573557482057
Alyssa Clutter,North Alabama Lions,56.8723166666667,northalabamalions,NA,NA,0,56.804406963357515
Dynasty Shegog,Southern Wesleyan Warriors,56.86265,southernwesleyanwarriors,NA,NA,0,56.79486840580711
Helana Chadwick,McMurry War Hawks,56.85365,mcmurrywarhawks,NA,NA,0,56.785987524347966
Taylor Anderson,Central Michigan Chippewas,56.8854166666667,centralmichiganchippewas,2117,14,-0.06421715182798006,56.7717185368998
Jade Rutledge,Niagara Purple Eagles,57.4304833333333,niagarapurpleeagles,315,13,-0.7445170244651927,56.77040926903108
Terren Coffil,South Alabama Jaguars,56.8746333333333,southalabamajaguars,6,27,-0.06224989283771565,56.76256808831947
Abby Conlee,Westminster (UT) Griffins,56.8257166666666,westminsterutgriffins,NA,NA,0,56.7584229462572
Maliyah Johnson,Ball State Cardinals,56.85785,ballstatecardinals,2050,14,-0.06421715182798006,56.74476209862997
Shakara McCline,DePaul Blue Demons,56.554,depaulbluedemons,305,4,1.1815976661979184,56.7315071668406
Izabella Zingaro,Montana Lady Griz,56.8095333333333,montanaladygriz,149,5,-0.02468095143188219,56.725175078462335
Bailey Garbee,American University Eagles,57.1730333333334,americanuniversityeagles,44,22,-0.505160124153813,56.72279829189355
Jaelyn West,King (TN) Tornado,56.7856833333334,kingtntornado,NA,NA,0,56.71891559444485
Briontanay Marshall,Arkansas-Pine Bluff Golden Lions,57.718,arkansaspinebluffgoldenlions,2029,26,-1.1266675637845338,56.70745231138844
Kassidy Broussard,Tennessee Southern Firehawks,56.7358333333333,tennesseesouthernfirehawks,NA,NA,0,56.66971643542022
Teniyah Crenshaw-Patterson,Randolph College Wildcats,56.7356333333333,randolphcollegewildcats,NA,NA,0,56.669519037442484
Jaiden Bryant,SIU Edwardsville Cougars,57.0788833333333,siuedwardsvillecougars,2565,20,-0.46568010292818823,56.66565877736284
Lauren Filien,Stony Brook Seawolves,57.0945166666667,stonybrookseawolves,2619,10,-0.4891651654627686,56.66277520446069
Kamryn Wilson,Lamar Cardinals,57.0385166666667,lamarcardinals,2320,25,-0.4220080591350636,56.66028307702161
Courtney Ogden,Stanford Cardinal,56.3939,stanfordcardinal,24,2,1.7410828106998104,56.65459293280689
Sarah Brans,Idaho Vandals,56.7354,idahovandals,70,5,-0.02468095143188219,56.652260758727586
Anna Przyszlak,La Salle Explorers,56.6307,lasalleexplorers,2325,3,0.21493314091272497,56.650454047927845
Kamora Morgan,Northern Kentucky Norse,56.7145666666667,northernkentuckynorse,NA,NA,0,56.648726040639126
Riley Makalusky,Butler Bulldogs,56.4727166666667,butlerbulldogs,2086,4,1.1815976661979184,56.647366468874836
Sharonica Hartsfield,Grambling Lady Tigers,57.6275833333334,gramblingladytigers,2755,26,-1.1266675637845338,56.63385325801609
Catherine Chick,Colby-Sawyer Chargers,56.6927666666666,colbysawyerchargers,NA,NA,0,56.627208383238816
Angela Slattery,Dakota State Trojans,56.69115,dakotastatetrojans,NA,NA,0,56.62561262028172
Greta Miller,Johns Hopkins University Blue Jays,56.6725666666667,johnshopkinsuniversitybluejays,NA,NA,0,56.60726922976526
Tatiana Thomas,Kent State Golden Flashes,56.7166666666667,kentstategoldenflashes,2309,14,-0.06421715182798006,56.60666743030362
Caroline Orza,Haverford Fords,56.6655333333334,haverfordfords,NA,NA,0,56.60032654480795
Aliya Grotjohn,Central Baptist College Mustangs,56.64285,centralbaptistcollegemustangs,NA,NA,0,56.577934950277765
Taliyah Logwood,Utah State Aggies,56.6414666666667,utahstateaggies,NA,NA,0,56.576569378263876
Jewel Jones,LSU Alexandria Generals,56.6267666666667,lsualexandriagenerals,NA,NA,0,56.56205790447978
Hallie Turner,Bethel (TN) Wildcats,56.6175333333333,betheltnwildcats,NA,NA,0,56.55294278744723
Zaniyyah Ross-Barnes,Shaw Bears,56.5910833333333,shawbears,NA,NA,0,56.526830577711706
Daeja Holmes,Texas Southern Tigers,57.4874166666667,texassoutherntigers,2640,26,-1.1266675637845338,56.519364868460556
Maxine Engel,George Washington Revolutionaries,56.4962166666667,georgewashingtonrevolutionaries,45,3,0.21493314091272497,56.51544949630376
Kaitlyn Bryant,Alabama State Lady Hornets,57.4769166666667,alabamastateladyhornets,2011,26,-1.1266675637845338,56.51076933686772
Mary Ashley Stevenson,Stanford Cardinal,56.25535,stanfordcardinal,24,2,1.7410828106998104,56.508849958075515
Alexis Davis,Buffalo Bulls,56.6137333333333,buffalobulls,2084,14,-0.06421715182798006,56.505947629644965
Ndjakalenga Mwenentanda,Texas Longhorns,56.2337,texaslonghorns,251,23,2.220381999275397,56.5016410827431
Mia Fiore,Merrimack Warriors,57.1032333333334,merrimackwarriors,2771,13,-0.7445170244651927,56.4829990659135
Jiya Perry,Delaware Blue Hens,56.8970166666667,delawarebluehens,48,10,-0.4891651654627686,56.48145557936758
Millinda Arguellez,University of The Southwest Mustangs,56.5407833333333,universityofthesouthwestmustangs,NA,NA,0,56.47716946694497
Anii Harris,Virginia St Trojans,56.5396666666666,virginiasttrojans,NA,NA,0,56.4760669319618
Mikee Buchanan,Bethel (TN) Wildcats,56.5385,betheltnwildcats,NA,NA,0,56.47491502734368
Maddie LaFrance,Bloomsburg Huskies,56.53405,bloomsburghuskies,NA,NA,0,56.47052131152867
Merissah Russell,Louisville Cardinals,56.218,louisvillecardinals,97,2,1.7410828106998104,56.469585522564266
Tayla Dalton,Gonzaga Bulldogs,56.4554166666667,gonzagabulldogs,2250,29,0.15617675887640683,56.46508758147797
Alexis Cortez,Air Force Falcons,56.5263166666667,airforcefalcons,NA,NA,0,56.462885705683306
Emery Baragona,Johnson University (TN) Royals,56.5204,johnsonuniversitytnroyals,NA,NA,0,56.45704373637943
Tasha Chudy,Lafayette Leopards,56.8729666666667,lafayetteleopards,322,22,-0.505160124153813,56.4480775914034
Shariah Baynes,Towson Tigers,56.8578833333333,towsontigers,119,10,-0.4891651654627686,56.44547624427099
Gia Bradley,Colorado-Colorado Springs Mountain Lions,56.50665,coloradocoloradospringsmountainlions,NA,NA,0,56.443467085982924
Tessa Engelman,Mount St. Mary's Mountaineers,57.0583666666667,mountstmarysmountaineers,116,13,-0.7445170244651927,56.44345795361009
Darian Burgin,Alabama A&M Bulldogs,57.3884833333333,alabamaambulldogs,2010,26,-1.1266675637845338,56.438270814093926
